year,country,average_temperature
1944,Armenia,9.136916666666666
1944,Aruba,28.034750000000003
1944,Asia,7.81675
1944,Australia,21.53016666666667
1944,Austria,5.965166666666666
1944,Azerbaijan,11.853499999999999
1944,Bahamas,25.14108333333333
1944,Bahrain,26.09675
1944,Baker Island,25.26733333333333
1944,Bangladesh,24.970083333333335
1944,Barbados,26.539916666666667
1944,Belarus,6.478583333333333
1944,Belgium,9.548
1944,Belize,25.175416666666667
1944,Benin,27.5835
1944,Bhutan,11.975583333333333
1944,Bolivia,21.115083333333335
1944,"Bonaire, Saint Eustatius And Saba",27.3515
1944,Bosnia And Herzegovina,10.250583333333333
1944,Botswana,21.9385
1944,Brazil,24.904583333333335
1944,British Virgin Islands,26.27825
1944,Bulgaria,10.321833333333332
1944,Burkina Faso,28.551916666666667
1944,Burma,24.016583333333333
1944,Burundi,20.19666666666667
1944,Cambodia,26.877666666666666
1944,Cameroon,24.69141666666667
1944,Canada,-3.8503333333333334
1944,Cape Verde,24.220166666666668
1944,Cayman Islands,26.872333333333334
1944,Central African Republic,25.415583333333334
1944,Chad,27.11475
1944,Chile,9.905833333333334
1944,China,6.5305
1944,Christmas Island,26.00225
1944,Colombia,24.788749999999997
1944,Comoros,25.596083333333336
1944,Congo,25.066166666666664
1944,Congo (Democratic Republic Of The),24.041666666666668
1944,Costa Rica,25.455250000000003
1944,Croatia,11.169916666666666
1944,Cuba,25.48675
1944,Curaçao,27.508416666666665
1944,Cyprus,18.94966666666667
1944,Czech Republic,7.63975
1944,Côte D'Ivoire,26.309
1944,Denmark,-18.075083333333335
1944,Denmark (Europe),8.369833333333334
1944,Djibouti,29.08866666666667
1944,Dominica,26.137666666666664
1944,Dominican Republic,25.542333333333335
1944,Ecuador,21.943833333333334
1944,Egypt,22.785
1944,El Salvador,24.916666666666668
1944,Equatorial Guinea,25.419500000000003
1944,Eritrea,27.01816666666667
1944,Estonia,5.801583333333333
1944,Ethiopia,23.169416666666667
1944,Europe,8.148166666666667
1944,Falkland Islands (Islas Malvinas),6.4135
1944,Faroe Islands,6.768583333333333
1944,Federated States Of Micronesia,27.007500000000004
1944,Fiji,24.917583333333337
1944,Finland,2.501416666666667
1944,France,12.800666666666666
1944,France (Europe),10.412583333333334
1944,French Guiana,25.806250000000002
1944,French Polynesia,26.00016666666667
1944,Gabon,24.876583333333333
1944,Gambia,27.83566666666667
1944,Gaza Strip,19.304750000000002
1944,Georgia,8.690083333333334
1944,Germany,8.317583333333333
1944,Ghana,27.166583333333335
1944,Greece,14.734833333333333
1944,Greenland,-18.619333333333334
1944,Grenada,26.87075
1944,Guadeloupe,26.325083333333335
1944,Guam,26.85666666666667
1944,Guatemala,23.235249999999997
1944,Guernsey,11.0645
1944,Guinea,25.71666666666667
1944,Guinea Bissau,27.025666666666666
1944,Guyana,26.069583333333338
1944,Haiti,26.2835
1944,Honduras,24.712416666666666
1944,Hong Kong,22.955333333333332
1944,Hungary,9.713083333333334
1944,Iceland,1.5847500000000005
1944,India,23.847916666666666
1944,Indonesia,25.680666666666667
1944,Iran,17.963916666666666
1944,Iraq,22.063000000000002
1944,Ireland,9.798
1944,Isle Of Man,9.6595
1944,Israel,19.7555
1944,Italy,12.550083333333333
1944,Jamaica,26.158833333333334
1944,Japan,11.692166666666667
1944,Jersey,11.0645
1944,Jordan,19.545666666666666
1944,Kazakhstan,6.0646666666666675
1944,Kenya,24.165833333333335
1944,Kingman Reef,27.500583333333335
1944,Kiribati,27.05425
1944,Kuwait,25.259249999999998
1944,Kyrgyzstan,3.5468333333333333
1944,Laos,24.08675
1944,Latvia,6.19275
1944,Lebanon,17.786666666666665
1944,Lesotho,13.970500000000001
1944,Liberia,25.58575
1944,Libya,22.349
1944,Liechtenstein,4.278666666666667
1944,Lithuania,6.695666666666667
1944,Luxembourg,9.22525
1944,Macau,22.758333333333336
1944,Macedonia,10.169083333333335
1944,Madagascar,22.75208333333333
1944,Malawi,21.480083333333337
1944,Malaysia,25.831999999999997
1944,Mali,28.650000000000002
1944,Malta,18.472416666666668
1944,Martinique,26.137666666666664
1944,Mauritania,27.697916666666668
1944,Mauritius,23.68541666666667
1944,Mayotte,26.28525
1944,Mexico,20.495833333333334
1944,Moldova,9.245666666666667
1944,Monaco,8.912333333333335
1944,Mongolia,-1.3531666666666673
1944,Montenegro,10.042083333333332
1944,Montserrat,26.370833333333334
1944,Morocco,17.62125
1944,Mozambique,23.673333333333332
1944,Namibia,20.80675
1944,Nepal,14.654666666666666
1944,Netherlands,9.761583333333332
1944,Netherlands (Europe),9.368916666666667
1944,New Caledonia,22.333916666666667
1944,New Zealand,10.344666666666667
1944,Nicaragua,25.866333333333333
1944,Niger,27.410583333333335
1944,Nigeria,27.03325
1944,Niue,24.820333333333334
1944,North America,2.7174166666666664
1944,North Korea,6.75425
1944,Northern Mariana Islands,26.85666666666667
1944,Norway,0.85875
1944,Oceania,21.365333333333336
1944,Oman,27.0205
1944,Pakistan,20.376083333333334
1944,Palau,27.315749999999998
1944,Palestina,22.93675
1944,Palmyra Atoll,27.53141666666667
1944,Panama,26.255916666666668
1944,Papua New Guinea,24.351416666666665
1944,Paraguay,24.14725
1944,Peru,20.048833333333334
1944,Philippines,26.425583333333336
1944,Poland,7.921666666666667
1944,Portugal,14.8085
1944,Puerto Rico,25.45566666666667
1944,Qatar,27.044666666666668
1944,Reunion,23.439083333333333
1944,Romania,8.770916666666666
1944,Russia,-4.434
1944,Rwanda,19.3675
1944,Saint Barthélemy,26.58175
1944,Saint Kitts And Nevis,25.836833333333335
1944,Saint Lucia,26.745
1944,Saint Martin,26.58175
1944,Saint Pierre And Miquelon,4.701583333333334
1944,Saint Vincent And The Grenadines,26.909333333333333
1944,Samoa,26.297749999999997
1944,San Marino,13.5845
1944,Sao Tome And Principe,26.323416666666663
1944,Saudi Arabia,25.801000000000002
1944,Senegal,28.249583333333334
1944,Serbia,9.8175
1944,Seychelles,26.808666666666667
1944,Sierra Leone,26.176833333333335
1944,Singapore,26.663083333333333
1944,Sint Maarten,26.58175
1944,Slovakia,7.624583333333334
1944,Slovenia,9.432583333333334
1944,Solomon Islands,26.485500000000002
1944,Somalia,27.01025
1944,South Africa,17.459416666666666
1944,South America,22.103083333333334
1944,South Georgia And The South Sandwich Isla,1.2634166666666666
1944,South Korea,11.788833333333335
1944,Spain,13.504083333333334
1944,Sri Lanka,27.024666666666665
1944,Sudan,27.240666666666666
1944,Suriname,26.291083333333333
1944,Svalbard And Jan Mayen,-6.171416666666666
1944,Swaziland,19.089583333333334
1944,Sweden,3.2587500000000005
1944,Switzerland,6.7363333333333335
1944,Syria,18.16208333333333
1944,Taiwan,22.03833333333333
1944,Tajikistan,4.4943333333333335
1944,Tanzania,22.31475
1944,Thailand,26.443250000000003
1944,Timor Leste,25.706333333333333
1944,Togo,27.334999999999997
1944,Tonga,23.067166666666665
1944,Trinidad And Tobago,26.243750000000002
1944,Tunisia,19.877083333333335
1944,Turkey,11.965166666666667
1944,Turkmenistan,15.637416666666667
1944,Turks And Caicas Islands,26.657416666666666
1944,Uganda,23.09675
1944,Ukraine,8.24
1944,United Arab Emirates,27.98275
1944,United Kingdom,8.762416666666667
1944,United Kingdom (Europe),8.91925
1944,United States,8.898166666666667
1944,Uruguay,17.887833333333333
1944,Uzbekistan,13.24825
1944,Venezuela,25.204666666666668
1944,Vietnam,23.937250000000002
1944,Virgin Islands,26.27825
1944,Western Sahara,22.333916666666667
1944,Yemen,26.495083333333337
1944,Zambia,21.423916666666667
1944,Zimbabwe,21.324416666666668
1944,Åland,6.254083333333334
1945,Afghanistan,13.86625
1945,Africa,24.16416666666667
1945,Albania,12.944583333333334
1945,Algeria,23.3655
1945,American Samoa,26.668166666666668
1945,Andorra,11.922166666666667
1945,Angola,21.99591666666667
1945,Anguilla,26.40008333333333
1945,Antigua And Barbuda,26.169416666666667
1945,Argentina,15.390500000000001
1945,Armenia,7.912916666666668
1945,Aruba,27.82625
1945,Asia,7.332
1945,Australia,21.604083333333335
1945,Austria,6.728000000000001
1945,Azerbaijan,10.533333333333333
1945,Bahamas,25.15733333333333
1945,Bahrain,25.74491666666667
1945,Baker Island,25.361833333333333
1945,Bangladesh,24.818166666666666
1945,Barbados,26.334666666666667
1945,Belarus,5.428583333333333
1945,Belgium,10.365333333333334
1945,Belize,25.397583333333333
1945,Benin,27.49666666666667
1945,Bhutan,11.90125
1945,Bolivia,21.144166666666667
1945,"Bonaire, Saint Eustatius And Saba",27.048833333333334
1945,Bosnia And Herzegovina,10.879166666666668
1945,Botswana,21.814166666666665
1945,Brazil,24.724416666666666
1945,British Virgin Islands,26.13291666666667
1945,Bulgaria,10.519333333333334
1945,Burkina Faso,28.13491666666667
1945,Burma,23.89016666666667
1945,Burundi,20.038083333333333
1945,Cambodia,26.66725
1945,Cameroon,24.768
1945,Canada,-5.003666666666667
1945,Cape Verde,24.551833333333335
1945,Cayman Islands,26.892333333333337
1945,Central African Republic,25.501666666666665
1945,Chad,26.93975
1945,Chile,10.0265
1945,China,6.8388333333333335
1945,Christmas Island,25.928833333333333
1945,Colombia,24.891000000000002
1945,Comoros,25.545416666666668
1945,Congo,25.067000000000004
1945,Congo (Democratic Republic Of The),23.993166666666667
1945,Costa Rica,25.645916666666665
1945,Croatia,11.883249999999999
1945,Cuba,25.482166666666668
1945,Curaçao,27.291666666666668
1945,Cyprus,18.71425
1945,Czech Republic,8.238083333333334
1945,Côte D'Ivoire,26.1765
1945,Denmark,-17.051
1945,Denmark (Europe),8.806416666666665
1945,Djibouti,29.120583333333332
1945,Dominica,25.785833333333333
1945,Dominican Republic,25.366083333333336
1945,Ecuador,22.155083333333334
1945,Egypt,22.263
1945,El Salvador,24.99291666666667
1945,Equatorial Guinea,25.52391666666667
1945,Eritrea,26.86283333333333
1945,Estonia,4.856916666666667
1945,Ethiopia,23.2055
1945,Europe,8.223666666666666
1945,Falkland Islands (Islas Malvinas),6.460583333333333
1945,Faroe Islands,7.667666666666666
1945,Federated States Of Micronesia,26.894333333333336
1945,Fiji,24.913916666666665
1945,Finland,1.2601666666666667
1945,France,13.397916666666667
1945,France (Europe),11.150666666666666
1945,French Guiana,25.678250000000002
1945,French Polynesia,26.367333333333335
1945,Gabon,24.9335
1945,Gambia,28.058999999999997
1945,Gaza Strip,18.865
1945,Georgia,7.2746666666666675
1945,Germany,8.9005
1945,Ghana,27.061916666666665
1945,Greece,15.066249999999998
1945,Greenland,-17.583000000000002
1945,Grenada,26.63575
1945,Guadeloupe,26.035666666666668
1945,Guam,26.95058333333333
1945,Guatemala,23.463416666666664
1945,Guernsey,11.673
1945,Guinea,25.66208333333333
1945,Guinea Bissau,27.1885
1945,Guyana,25.99575
1945,Haiti,26.152
1945,Honduras,24.747333333333334
1945,Hong Kong,22.549583333333334
1945,Hungary,10.116083333333334
1945,Iceland,2.7228333333333334
1945,India,23.671583333333334
1945,Indonesia,25.705416666666668
1945,Iran,17.29158333333333
1945,Iraq,21.324833333333334
1945,Ireland,10.444083333333333
1945,Isle Of Man,10.311833333333334
1945,Israel,19.24925
1945,Italy,13.35225
1945,Jamaica,26.066166666666664
1945,Japan,11.138833333333332
1945,Jersey,11.673
1945,Jordan,18.997416666666666
1945,Kazakhstan,4.392
1945,Kenya,24.255166666666668
1945,Kingman Reef,27.167583333333337
1945,Kiribati,27.003249999999998
1945,Kuwait,24.77133333333333
1945,Kyrgyzstan,2.78575
1945,Laos,23.607416666666666
1945,Latvia,5.396166666666667
1945,Lebanon,17.446250000000003
1945,Lesotho,14.042166666666667
1945,Liberia,25.655583333333336
1945,Libya,22.18041666666667
1945,Liechtenstein,5.20425
1945,Lithuania,6.050249999999999
1945,Luxembourg,10.018749999999999
1945,Macau,22.324250000000003
1945,Macedonia,10.570416666666667
1945,Madagascar,22.725833333333338
1945,Malawi,21.081583333333334
1945,Malaysia,25.905416666666667
1945,Mali,28.504083333333337
1945,Malta,18.980166666666666
1945,Martinique,25.785833333333333
1945,Mauritania,28.10291666666667
1945,Mauritius,23.60983333333333
1945,Mayotte,26.269333333333336
1945,Mexico,21.120916666666666
1945,Moldova,8.518833333333333
1945,Monaco,9.709416666666668
1945,Mongolia,-0.8260833333333336
1945,Montenegro,10.505
1945,Montserrat,26.096333333333334
1945,Morocco,18.52716666666667
1945,Mozambique,23.18975
1945,Namibia,20.70266666666667
1945,Nepal,14.579583333333334
1945,Netherlands,10.389416666666667
1945,Netherlands (Europe),10.016166666666667
1945,New Caledonia,22.639916666666668
1945,New Zealand,10.059083333333334
1945,Nicaragua,25.91633333333333
1945,Niger,27.1405
1945,Nigeria,26.86883333333334
1945,Niue,25.032583333333335
1945,North America,2.3084166666666666
1945,North Korea,6.007916666666667
1945,Northern Mariana Islands,26.95058333333333
1945,Norway,0.7416666666666664
1945,Oceania,21.42741666666667
1945,Oman,26.794416666666667
1945,Pakistan,20.321916666666667
1945,Palau,27.15225
1945,Palestina,23.007083333333338
1945,Palmyra Atoll,27.190833333333334
1945,Panama,26.311916666666665
1945,Papua New Guinea,24.398
1945,Paraguay,23.850166666666667
1945,Peru,20.093083333333336
1945,Philippines,26.331333333333333
1945,Poland,7.855916666666666
1945,Portugal,15.597166666666666
1945,Puerto Rico,25.22175
1945,Qatar,26.679833333333335
1945,Reunion,23.36225
1945,Romania,8.662333333333333
1945,Russia,-5.394416666666667
1945,Rwanda,19.2085
1945,Saint Barthélemy,26.40008333333333
1945,Saint Kitts And Nevis,25.581916666666668
1945,Saint Lucia,26.478333333333335
1945,Saint Martin,26.40008333333333
1945,Saint Pierre And Miquelon,4.733
1945,Saint Vincent And The Grenadines,26.612583333333333
1945,Samoa,26.365
1945,San Marino,14.453833333333334
1945,Sao Tome And Principe,26.364666666666665
1945,Saudi Arabia,25.503
1945,Senegal,28.476416666666665
1945,Serbia,10.202333333333334
1945,Seychelles,26.727416666666667
1945,Sierra Leone,26.289416666666668
1945,Singapore,26.636
1945,Sint Maarten,26.40008333333333
1945,Slovakia,7.935333333333333
1945,Slovenia,10.2005
1945,Solomon Islands,26.614416666666667
1945,Somalia,27.086916666666667
1945,South Africa,17.597583333333333
1945,South America,22.019666666666666
1945,South Georgia And The South Sandwich Isla,0.3220000000000002
1945,South Korea,11.247083333333334
1945,Spain,14.528416666666667
1945,Sri Lanka,27.056916666666666
1945,Sudan,26.883166666666668
1945,Suriname,26.19066666666667
1945,Svalbard And Jan Mayen,-6.830583333333333
1945,Swaziland,18.78625
1945,Sweden,3.016083333333333
1945,Switzerland,7.666250000000001
1945,Syria,17.638333333333332
1945,Taiwan,21.68766666666667
1945,Tajikistan,3.5606666666666666
1945,Tanzania,22.1805
1945,Thailand,26.18325
1945,Timor Leste,25.792833333333334
1945,Togo,27.342416666666665
1945,Tonga,23.19066666666667
1945,Trinidad And Tobago,25.990166666666667
1945,Tunisia,20.504
1945,Turkey,11.282916666666667
1945,Turkmenistan,14.283500000000002
1945,Turks And Caicas Islands,26.541666666666668
1945,Uganda,23.07875
1945,Ukraine,6.816583333333334
1945,United Arab Emirates,27.61066666666667
1945,United Kingdom,9.439
1945,United Kingdom (Europe),9.6555
1945,United States,8.671249999999999
1945,Uruguay,17.79425
1945,Uzbekistan,11.648666666666665
1945,Venezuela,24.996750000000002
1945,Vietnam,23.669583333333335
1945,Virgin Islands,26.13291666666667
1945,Western Sahara,22.985249999999997
1945,Yemen,26.4525
1945,Zambia,21.08475
1945,Zimbabwe,20.699666666666666
1945,Åland,5.8190833333333325
1946,Afghanistan,14.594666666666667
1946,Africa,24.185000000000002
1946,Albania,13.472499999999998
1946,Algeria,23.25425
1946,American Samoa,26.839083333333335
1946,Andorra,11.175916666666666
1946,Angola,22.16033333333333
1946,Anguilla,26.653166666666667
1946,Antigua And Barbuda,26.435583333333337
1946,Argentina,14.617916666666666
1946,Armenia,8.375083333333334
1946,Aruba,27.685916666666667
1946,Asia,7.499083333333334
1946,Australia,21.24125
1946,Austria,6.827416666666667
1946,Azerbaijan,11.1025
1946,Bahamas,25.678833333333333
1946,Bahrain,26.564583333333335
1946,Baker Island,25.931583333333336
1946,Bangladesh,25.03791666666667
1946,Barbados,26.419583333333335
1946,Belarus,6.084416666666667
1946,Belgium,9.543166666666666
1946,Belize,25.737416666666665
1946,Benin,27.265
1946,Bhutan,12.276833333333334
1946,Bolivia,21.222250000000003
1946,"Bonaire, Saint Eustatius And Saba",26.876
1946,Bosnia And Herzegovina,11.301166666666667
1946,Botswana,22.118416666666665
1946,Brazil,24.97366666666667
1946,British Virgin Islands,26.327833333333334
1946,Bulgaria,11.200833333333334
1946,Burkina Faso,28.084833333333336
1946,Burma,24.182916666666667
1946,Burundi,20.156499999999998
1946,Cambodia,27.202083333333334
1946,Cameroon,24.585166666666666
1946,Canada,-5.049333333333333
1946,Cape Verde,24.193916666666667
1946,Cayman Islands,27.263416666666668
1946,Central African Republic,25.346500000000002
1946,Chad,27.07941666666667
1946,Chile,9.490666666666666
1946,China,7.354083333333333
1946,Christmas Island,26.050750000000004
1946,Colombia,24.878249999999998
1946,Comoros,25.718999999999998
1946,Congo,24.652583333333336
1946,Congo (Democratic Republic Of The),23.916083333333333
1946,Costa Rica,25.954916666666666
1946,Croatia,12.124083333333333
1946,Cuba,25.85666666666667
1946,Curaçao,27.043083333333332
1946,Cyprus,19.304666666666666
1946,Czech Republic,8.003416666666666
1946,Côte D'Ivoire,26.0145
1946,Denmark,-16.79925
1946,Denmark (Europe),7.978166666666667
1946,Djibouti,28.84466666666667
1946,Dominica,26.044666666666668
1946,Dominican Republic,25.541833333333333
1946,Ecuador,21.971333333333334
1946,Egypt,23.053749999999997
1946,El Salvador,25.505666666666666
1946,Equatorial Guinea,25.106166666666667
1946,Eritrea,26.762833333333333
1946,Estonia,5.002083333333333
1946,Ethiopia,23.05333333333333
1946,Europe,8.246916666666666
1946,Falkland Islands (Islas Malvinas),6.219916666666666
1946,Faroe Islands,7.630583333333333
1946,Federated States Of Micronesia,26.761833333333332
1946,Fiji,25.1495
1946,Finland,1.88575
1946,France,12.8345
1946,France (Europe),10.432083333333333
1946,French Guiana,25.83425
1946,French Polynesia,26.231583333333333
1946,Gabon,24.402
1946,Gambia,27.50208333333333
1946,Gaza Strip,19.550250000000002
1946,Georgia,8.104083333333334
1946,Germany,8.383333333333335
1946,Ghana,26.866333333333333
1946,Greece,15.616000000000001
1946,Greenland,-17.309083333333334
1946,Grenada,26.70125
1946,Guadeloupe,26.303583333333336
1946,Guam,26.903333333333336
1946,Guatemala,23.768416666666667
